"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","From_PrivateTag","To","To_PrivateTag","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol","PrivateNote"
"0x394fedac75951baa2d71db17439ec50307619deddf96d445bc8dc607eaa330af","13723175","1638390765","2021-12-01 20:32:45","0xc1cfb99014c8f3cd550dc458f1cc5723dc296ca3","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","9,800,000","$6.48","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xcdb8d0aa5c7252956445cb483e221603a57b1eefae312117252b0b702a6eb8d9","13723240","1638391627","2021-12-01 20:47:07","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,591,218.296645598676045004","$1.05","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xa4f1e9d11bc4464fb31a4b753c3a4b8bc4d645af9719c275a3511baf346f68fe","13723291","1638392287","2021-12-01 20:58:07","0x49b956edf77d0da9326db7c22b6ab2f97dff7346","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","270,392,000.01","$178.82","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x7d6dda0d15b76de3a30d3f53e3d55a265a958c705a18337d360b604aaf3fabdf","13723299","1638392365","2021-12-01 20:59:25","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","600,312.496584341652273889","$0.40","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xbbc89738ceb3db2e04ad714048d403b850dd4e5b36572c3a260e3cb84a10518f","13723315","1638392618","2021-12-01 21:03:38","0x73c6a8cd543574f3bd8ee01121de1a31e1293e40","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","55,000,000","$36.37","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x05b968d4ca88d017cea59c8a6ef3678d26de0cc1e6fd2df8f267e08ef29278af","13723345","1638392934","2021-12-01 21:08:54","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,591,218.296645598676045004","$1.05","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x15c38578557f9966944a9f8ae9bb27a378dd5631cc2522c237fcd5f523b3bac3","13723389","1638393603","2021-12-01 21:20:03","0x981fc8b9146143dc5cb3e59ef8ad0cb1ae5bdccf","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","200,000,000","$132.27","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x96927a6b83b6e4d748ee891aa81e4a4879a0b6f90b89eb9b45207b46fb8d3ec8","13723415","1638393899","2021-12-01 21:24:59","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","883,716.152123331496158167","$0.58","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xbb86441ec4c02b7eea2007f74e96309dfa9f39178b825f2cc7895ffdb8535fe6","13723436","1638394246","2021-12-01 21:30:46","0x981fc8b9146143dc5cb3e59ef8ad0cb1ae5bdccf","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","200,000,000","$132.27","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xd84a6e48ee12b7a35696d36202d75b1eee063752c8f7e9ee6b385b6716be5088","13723451","1638394364","2021-12-01 21:32:44","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","256,254,691.713255241694657168","$169.47","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xa8bd6a2d317c40ec69a6113f52cc44c7a773df9ba5b2dbcd3d38d8642e860965","13723455","1638394389","2021-12-01 21:33:09","0xe09da74b553ce53b521bc64edfd105064cfb0328","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","251,129,597.878990136860764024","$166.08","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xad11f34f6e02d01b97e0985dbef9c3b14d2ee1e66eb509a240e7e6a3ea827d79","13723460","1638394432","2021-12-01 21:33:52","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,591,218.296645598676045004","$1.05","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xabafd51a2df644c28ed317825435d11fbc47bf92b7f6d5e765e643d1a7f5262b","13723465","1638394522","2021-12-01 21:35:22","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","10,179,934.6654965615451333","$6.73","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x52ed213081a993622ca64598d0797a1904322005971f1cbabaca73e86cf29af8","13723489","1638394932","2021-12-01 21:42:12","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","20,351,523.386209204144929068","$13.46","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x402b5922055045c38069bc30b757097c0963832a0c65cac9848d5d28df3fa4b0","13723497","1638395042","2021-12-01 21:44:02","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","74,527,215.119591267033778289","$49.29","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x9f2b3a394719f3f9c55b99378ae4ba2ea69854013aa26f590176f75170ad35b6","13723516","1638395399","2021-12-01 21:49:59","0xc23922b7a989e4f3b3e206b6bf7fb7382c69c662","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","11,524,800","$7.62","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xd5704fce6cc1d1c62438c1bebb8d5b3934ad023c1d354c605b7c9107c4e8d4e0","13723530","1638395639","2021-12-01 21:53:59","0xc4e721a460456705995a96d53f49702739ea09ee","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","33,100,787.879724017212491703","$21.89","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x9ef3a483994b4085086311db84f5f4c9c51a0e08140cad6a7b6e23ceb7a9ff94","13723573","1638396245","2021-12-01 22:04:05","0x95a9bd206ae52c4ba8eecfc93d18eacdd41c88cc","Muhammad Ihsan Ali","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,920,903.95480226","$84.59","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","SHIBA INU","SHIB",""
"0x5e116d5e4f47ea8093a30de216992bf3520aba601af31797b765811ce30e1a2b","13723607","1638396731","2021-12-01 22:12:11","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","719,739.513761923949084805","$0.48","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x15027763459d5e715b8a4ae1f4c9e2321c3c6d6e96532097fdef550d1c53a7f1","13723672","1638397580","2021-12-01 22:26:20","0x8b2fa3690f884ffff4d787f40d943cd9863f0eff","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","17,380,657.038944915486744496","$11.49","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xb9830d2d966f558a026c9599904b66899bce970b277720c6d2dcb022da8fb6db","13723675","1638397621","2021-12-01 22:27:01","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","185,834.396897252166514769","$0.12","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x8fd5520536651422593dfafcccee0d006e33a4277d0127d10c3e78c4c028ed13","13723828","1638399551","2021-12-01 22:59:11","0x0588f4b352dec37953fd84df410bd89e6b8bec18","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","29,801,187.352734766220889155","$19.71","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xd60d5fe1794fb67e52b7851eaf91bdc7265950d1718364d20d11b247dbd4e899","13723957","1638401440","2021-12-01 23:30:40","0x1a34553d17ef8165fa330133ce98128801faf8f4","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","2,898,749.431526179501698098","$1.92","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xc6bad6ee32dd9abfe118dd9be909289b01e0d770f024f3e7a2d3c7704e8cbb1f","13723997","1638402007","2021-12-01 23:40:07","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","48,375,116.833878923950446033","$31.99","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xf54e746f7e5d137a7a8de2150b0be502661ddf1ce7abdf25d46fa2a0d95a1618","13724057","1638402756","2021-12-01 23:52:36","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","22,037,897.069795844406475568","$14.57","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xaa7471abe738c2c748d5ef196fd5d0c783224c14ddb321be5b7545441fdcbccd","13724059","1638402792","2021-12-01 23:53:12","0xb6ad33581f43f988597fd89ae9ab8f499b82e631","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","62,798,650.014837952534155646","$41.53","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x8527d034cb6924d48d8cab70918cf772d21a4a4a5c6c0b19d6ddca40558f55a2","13724117","1638403683","2021-12-02 00:08:03","0x34189c75cbb13bdb4f5953cda6c3045cfca84a9e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","33,816,687.4559719","$1,431.43","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","SHIBA INU","SHIB",""
"0x03b1775daf84ec42057820ff005b1ba06840ce9aed6f7dc59ac4488a92832d66","13724241","1638405159","2021-12-02 00:32:39","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,303,200.091593442705560043","$0.80","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x30aeeb97175700d540ab9036ff0ac5a37d7969ae24f09af326b0c3a3378e7b96","13724246","1638405214","2021-12-02 00:33:34","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","40,000,000","$24.43","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x1332b6e9967619567ef8405454e01d88babf74bdd3ad6018c2068460df9886e3","13724289","1638405756","2021-12-02 00:42:36","0xf73c3c65bde10bf26c2e1763104e609a41702efe","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","34,923,417.6491536","$21.33","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xdc061713a15fbc959199b1db007c2a8467d79878ef6832e7483c4dd68c2c2d5d","13724296","1638405842","2021-12-02 00:44:02","0x21609eb675df68ce3db795e217fb87ef30cafc23","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","14,800,000","$9.04","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x068c47d1a8fdffd31c42ae84fc20ac3d36117dac9001e3f54cc0811e955cd853","13724450","1638407985","2021-12-02 01:19:45","0x91dbde1652d54d83ee60576833b5a019b0980111","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","61,469,592.595837697143136502","$37.54","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x9c29021933bbfef22c4c87bbc9c367a4962ec7763a5b135d74c78ac1da64e5f3","13724457","1638408099","2021-12-02 01:21:39","0x85f8bc6481a3f877604800079c5eb2f6dac86059","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","37,240,000","$22.74","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xae553431ffb6b2ff3961f753ebfa6bf510185f8e712798e5beb84acde6cceca4","13724487","1638408561","2021-12-02 01:29:21","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","96,360,960.976268105611938228","$58.85","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x62a99360589a1317aa234ae466cbdacce93b90a7f807dcdbcef4a4116f96f87d","13724647","1638410525","2021-12-02 02:02:05","0xc35eaf578eaf6f5d1b8fcc9025241badfe5c4437","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","20,391,104.021076845252773924","$12.45","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x1e8c547473ebb7a7da6ce72b38f3ac32b259f8172850b80a9d883ad1236b1116","13724712","1638411600","2021-12-02 02:20:00","0xc589b275e60dda57ad7e117c6dd837ab524a5666","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","11,948,689.76904665","$505.78","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","SHIBA INU","SHIB",""
"0xcd04d6c3ac8edac614329d09f790ab4b6aa1892abafd015abd1ffcbbff6d2de5","13724749","1638412085","2021-12-02 02:28:05","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","176,288,585.863162693883581582","$107.67","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x873aadcf6f0fbc905356b0ef7d04a1c42bf76bcbfbabd7a820eb04b115299cf7","13724831","1638413193","2021-12-02 02:46:33","0xa03aa45b9cfddaac378a8827365a0555cf605f9a","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","19,600,000","$11.97","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x8825ae497aee2d07ea2d45cf1937238c6a92cb7a5e5b8f571f8b1a7b4b35b512","13724834","1638413246","2021-12-02 02:47:26","0x2798937f186505793c00109266bca747b1b2fbe7","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","10,000,000","$6.11","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xbdfab30f9296c8d63de8b1e8910957068309e63bc890eb0a1d75c207e6cf2759","13724835","1638413249","2021-12-02 02:47:29","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","24,660,535.163455170980824604","$15.06","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x29e464055383b6509c8673c9da7c509a6a5a72c14e43ebc4bc69083a134667f6","13724859","1638413465","2021-12-02 02:51:05","0x6e4bf41c5fbbe65cca5904cb3bfe6a46aacd33d8","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","9,965,675.132200011247044342","$6.09","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x2920f56a1a5e61c93b917b20090bd57c0250058ffe6509b7fa1462e674f61e29","13724873","1638413613","2021-12-02 02:53:33","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","49,500,000","$30.23","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x4117a77dff1155f934836258ef6867f0decbfa53444b19760e0911d1518adddc","13724876","1638413664","2021-12-02 02:54:24","0x95a9bd206ae52c4ba8eecfc93d18eacdd41c88cc","Muhammad Ihsan Ali","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","420.101","$0.02","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","SHIBA INU","SHIB",""
"0x772f21245f6464a195c73a745956387b87424668bf7f5f80da4546a058988455","13724882","1638413808","2021-12-02 02:56:48","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","5,051,362.378856048051073223","$3.09","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x84fabd0bd40ffe0810b989e413aaa4a8cee206f8262db7b37605262b78f60c43","13724890","1638413915","2021-12-02 02:58:35","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","241,659,927.36569438641578693","$147.60","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xa0a6655976a634fa7c534dee35cdf8277dbcbaf5f8b9452739b90fc4a696d3b7","13724930","1638414490","2021-12-02 03:08:10","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","600,312.496584341480475197","$0.37","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x08c04b63faf7753ce9c5ba7e6624018576198965fb54f0c46b582565b4b944b9","13724936","1638414590","2021-12-02 03:09:50","0xc1d1c8f93aa1131a18c02fcdf3a332878a104bcf","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","588,306.246652654650865693","$0.36","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xcdb0849ebef203a9580ac898d278f4af09ec6a3dc7cd122f935ff78affac0bc7","13725018","1638415796","2021-12-02 03:29:56","0x887d7e0473ed671aea9b3733717a4bf0f4f85077","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","17,516,834.063886984693571782","$10.70","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xcfab29bda1fd359acb2e2990656af0ba8584a9d248d361791ee855bdb263df0a","13725050","1638416226","2021-12-02 03:37:06","0x0ea07db9708b73390186f07cde36014b71e438c2","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","25,000,000","$15.27","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xa6a92c1034ab96a5f81b7aaf556bf5ba80ab23314902d43a2e4473495e3e7300","13725055","1638416264","2021-12-02 03:37:44","0xf73c3c65bde10bf26c2e1763104e609a41702efe","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","10,855,035.0645128","$6.63","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xbcef44f85075fb446b535b4cfe3b301f3ab74fc15bd924a999ba0556247861cd","13725057","1638416346","2021-12-02 03:39:06","0xd62fcce6e56ac5a60526cfb162955f100cf12e40","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","5,000,000","$3.05","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x55a34c0a28d2912d82f4f50af7ae748182429df81362f85e74ffd87edfc6dbb2","13725066","1638416421","2021-12-02 03:40:21","0x34c58051423cf1a32b17fb53b30761cfc12df850","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","2,500,000","$1.53","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x62cc2b34cbc572de6ab827236bc37aeb146a16d879ee0b74177d59e0e34dd676","13725083","1638416562","2021-12-02 03:42:42","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","9,959,217.029640021274810231","$6.08","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x557a0fe651bd257c229780358e114dc6c4472989f7fb538f12fd22345a9ebfac","13725085","1638416576","2021-12-02 03:42:56","0x7732674b5e5ffec4785aefdaea807eeca383b5e6","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","962,658.395565319948578324","$0.59","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x46cd4feabba21cbd292310ad33c0c4431412b3f113d2e1896622787e9148b1fa","13725090","1638416656","2021-12-02 03:44:16","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","469,073,704.897243726900915527","$286.49","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x877c3b3b23a67b08556770cdc32311b00e2ce22e2a20e6698a3e3f55dae43aca","13725092","1638416679","2021-12-02 03:44:39","0xd7e2e09ceda596e68c60d5e7928f139c23013f1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","54,593,525.985840001236242268","$33.34","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x7310df4f34db149df3faf8f82fdcef0a5feeb113044461c8850f2f9f164a1da1","13725097","1638416741","2021-12-02 03:45:41","0x57b2876478e32378ededc57e9d296bbe777af444","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","64,825,551.328230004541829939","$39.59","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x456a699816ffae7d555a0be9d0af1132433f0fb647887885fed37af322b145c6","13725104","1638416844","2021-12-02 03:47:24","0x7e8b4bd0548b525610249a43eb6830e8d7b469c5","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","240,857.537744987695694453","$0.15","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xc341df631e4a20af2a0b735b1548702e10c98a76e2ae30e039331a9146bf4579","13725140","1638417489","2021-12-02 03:58:09","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","9,294,931.421776950791455992","$5.68","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x0cf0df7c7eb5d24052a6f1abca6e8d19db301b52f2608cbf5f5b03af7e30653e","13725164","1638417756","2021-12-02 04:02:36","0x6a6388c71bfdabd129cbee5763510ea1bb96597b","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","1,559,393.930712686786705463","$0.95","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x1e8ea5897bfe9aecd218188193078372eecac41c6a93331018903a8ea0a5d3b2","13725228","1638418819","2021-12-02 04:20:19","0x0ebb3375c445309e17c6b07682ca7d4275f6fc21","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","299,091,627.057640261349485393","$182.67","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x2dbb3939a2e10ae2049affc49402f43bab57102addb5f656b0251db3dba64f58","13725230","1638418856","2021-12-02 04:20:56","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","10,015,374.945069098695113915","$6.12","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x603d28ea1ded6e8fc394d651afaf503365e8a932cc8e8311efbb624dac9b8038","13725261","1638419206","2021-12-02 04:26:46","0xdc887c8683807d776f41152891ebffe68f0b9936","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","2,949,889.791281283687457427","$1.80","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x52aa0e47fa881c803eb8dc3056aee2184a810bfbdd80232f207974e7dd9888da","13725269","1638419314","2021-12-02 04:28:34","0x5660c518c5610493086a3ba550f7ad6eb7935d1e","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","6,675,406.975596332661621631","$4.08","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0xa47844042247d34c5d7fffbb6376c895f4bb9e35aa197d109d97280feafcddd3","13725298","1638419623","2021-12-02 04:33:43","0x0f3dd2fcd9ff5b8b082db6e39a1b11a579cfdee5","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","12,187,051.374640426843322544","$7.44","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
"0x8910787d22c4b3c8f424a3a3b108be95464416d17513675fb0841896b48a73d4","13725373","1638420611","2021-12-02 04:50:11","0x92ffe72ee8a6a3df28d18d6ca01a8e17adf608f0","-","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","ihsanalikapahi","14,360,307.322276950418774727","$8.77","0x777e2ae845272a2f540ebf6a3d03734a5a8f618e","Ryoshis Vision","RYOSHI",""
